generator_id,osm_id,generator_type,name,source_layer,original_geometry_type,data_quality_flags,geometry_wkt,lon,lat
gen_0123,1803064319,bus_stop,נחליאלי/עפרוני,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193545.572716 677083.452245),34.9296779995099,32.186960000632986
gen_0124,1803064883,bus_stop,סוקולוב/שד׳ ששת הימים,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190955.092739 675751.478788),34.902247999509925,32.17488600063258
gen_0125,1803064894,bus_stop,סוקולוב/ששת הימים,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190902.703046 675601.58813),34.90169699950985,32.173533000632695
gen_0126,1803065205,bus_stop,ד״ר משה סנה/אהוד מנור,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190456.255948 677137.279311),34.89691699951102,32.18737000063098
gen_0127,1803067107,bus_stop,עמק החולה/עמק איילון,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194060.376329 676142.668411),34.93516199950909,32.178488000634225
gen_0128,1803067142,bus_stop,עמק החולה/משעול עמק חפר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194047.510777 676232.501383),34.93502319950916,32.17929780063412
gen_0129,1803067144,bus_stop,עמק החולה/עמק זבולון,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194057.131372 676428.779285),34.935119999509276,32.181068000633935
gen_0130,1803077550,bus_stop,קאנטרי קלאב/בן יהודה,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193296.022186 676671.682712),34.927042999509716,32.18324100063324
gen_0131,1803077577,bus_stop,קאנטרי קלאב/הזמיר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193405.282417 676728.954886),34.928199999509715,32.183760000633235
gen_0132,1803077909,bus_stop,קדומים/המוביל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193738.057888 676582.426255),34.93173259950949,32.182446300633586
gen_0133,1803080757,bus_stop,קניון ג׳י/וייצמן,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193258.089615 675238.605064),34.92667999950878,32.17031700063454
gen_0134,1803081717,bus_stop,קריית חינוך/אז״ר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191683.19871 676746.497179),34.90993899951033,32.18387700063211
gen_0135,1803081722,bus_stop,ויצמן/זאב גלר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190477.611127 676095.600689),34.89717499951032,32.17797700063196
gen_0136,1803083025,bus_stop,רוטשילד/הכרמל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191610.665765 676055.057559),34.909189999509906,32.177640000632714
gen_0137,1803083150,bus_stop,רופין/תל חי,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192049.508309 675323.302161),34.91386399950925,32.17105200063369
gen_0138,1803084179,bus_stop,רמז/מרכז הנוער,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190451.587088 677582.195709),34.896853999511315,32.19138200063052
gen_0139,1803084358,bus_stop,קניון כפר סבא הירוקה/רפופורט,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189991.61201 677717.147785),34.89197199951158,32.192587000630105
gen_0140,1803086658,bus_stop,שד. מנחם בגין/דוד רמז,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190334.495146 677493.151367),34.895614999511324,32.19057600063055
gen_0141,1803086660,bus_stop,שד׳ מנחם בגין/משה סנה,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190704.161022 677264.211525),34.89954199951103,32.188521000631
gen_0142,1803093419,bus_stop,וייצמן/הגליל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192248.452142 675613.638241),34.9159649995094,32.17367500063355
gen_0143,1803093422,bus_stop,תחנה מרכזית כפ״ס/רציפים,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192155.60097 675667.670488),34.91497899950946,32.17416000063343
gen_0144,1803093574,bus_stop,תחנת רכבת נורדאו,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192385.964363 674940.929045),34.917441999508895,32.16761200063425
gen_0145,1803093577,bus_stop,ת. רכבת סוקולוב,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190932.916552 675243.763253),34.90202799950962,32.17030700063306
gen_0146,1803094273,bus_stop,תיכון רבין/החי״ש,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191961.833582 676801.073793),34.912891999510265,32.18437600063224
gen_0147,1803094502,bus_stop,תל חי/הבנים,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192047.230917 675562.725451),34.91383299950942,32.17321100063345
gen_0148,1803094517,bus_stop,תל חי/הבנים,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192045.432927 675595.443632),34.91381299950944,32.173506000633445
gen_0149,1803094968,bus_stop,תע״ש/ויצמן,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193061.667428 675401.793164),34.92459299950897,32.17178400063428
gen_0150,1803095183,bus_stop,תרי עשר/אלישע,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194497.242189 677566.554299),34.939756999509875,32.19133800063315
gen_0151,1803095188,bus_stop,תרי עשר/גדעון,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194266.471689 677633.660419),34.93730799951,32.19193800063293
gen_0152,3979292201,bus_stop,מחלף נווה ימין,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194276.854058 675904.730363),34.93746359950885,32.17634720063458
gen_0153,5210713957,bus_stop,השמחה/ד״ר משה סנה,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190264.90054 676935.559222),34.894893999510955,32.18554600063103
gen_0154,5210713958,bus_stop,משה וילנסקי/ג׳ו עמר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190032.208941 677051.338445),34.892422999511126,32.186584000630766
gen_0155,5210713959,bus_stop,נעמי שמר/יאיר רוזנבלום,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189911.057644 677190.861409),34.891133999511254,32.18783900063056
gen_0156,5210713960,bus_stop,בי״ס רחל המשוררת/נעמי שמר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189865.179259 677465.566559),34.89063899951146,32.190315000630264
gen_0157,5210713961,bus_stop,אנגל/ויינברג,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190062.453904 678278.616425),34.892705999511925,32.19765200062964
gen_0158,5210713962,bus_stop,דמרי סנטר/שלמה וחיה אנגל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189835.352651 678295.467691),34.890296999511996,32.197798000629454
gen_0159,5210714009,bus_stop,ספיר/רפפורט,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189948.178814 677535.741918),34.891516999511474,32.19095000063025
gen_0160,5210714010,bus_stop,קניון כפר סבא הירוקה/אנגל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190047.513325 677711.219093),34.89256499951156,32.192535000630166
gen_0161,5210714011,bus_stop,שלמה וחיה אנגל/מאשה ודב סקיבין,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190087.744969 677960.168642),34.89298399951171,32.194781000629945
gen_0162,5210717220,bus_stop,קניון כפר סבא הירוקה/שד׳ מנחם בגין,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190123.339967 677519.487021),34.893374999511394,32.19080800063038
gen_0163,5210718134,bus_stop,קניון אושילנד/עתיר ידע,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193417.125753 674805.715504),34.92837789950844,32.16641700063504
gen_0164,5210718189,bus_stop,תחנה מרכזית כפ״ס/הורדה,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192099.206418 675670.151081),34.914380999509476,32.17418100063338
gen_0165,5210718621,bus_stop,קניון כפר סבא הירוקה/שד׳ מנחם בגין,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190018.434128 677569.027508),34.892260999511464,32.19125200063028
gen_0166,5210718622,bus_stop,קניון אושילנד/עתיר ידע,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193434.404561 674698.438293),34.92856399950836,32.165450000635175
gen_0167,5210719528,bus_stop,מסוף שכונה ירוקה,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189911.313674 678573.477409),34.89109399951217,32.20030700062925
gen_0168,5210719529,bus_stop,דמרי סנטר/ספיר,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189797.122622 678345.703214),34.88988999951207,32.19825000062939
gen_0169,5210720857,bus_stop,משה דיין/זמנהוף,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192687.700446 676012.459903),34.92061099950949,32.17728200063345
gen_0170,5210720858,bus_stop,משה דיין/זמנהוף,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192692.933694 675994.148817),34.92066699950947,32.177117000633466
gen_0171,5210720859,bus_stop,משה דיין/דקל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192580.379233 675623.399589),34.91948399950927,32.173771000633764
gen_0172,5210721935,bus_stop,רופין/הגבורות,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192277.97063 675260.366278),34.916287999509144,32.17049000063391
gen_0173,5322574729,bus_stop,תיכון רבין/בן יהודה,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191911.40265 676913.655932),34.91235399951038,32.18539000063211
gen_0174,5668555509,bus_stop,דוד רמז/ויתקין,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190796.931353 677523.216952),34.900517999511166,32.19085900063081
gen_0175,5668555519,bus_stop,אנגל/ויינברג,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190033.165567 678291.232306),34.89239499951194,32.1977650006296
gen_0176,5675867250,bus_stop,אנגל/לונברג,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190255.326032 678261.203405),34.89475199951184,32.19750000062976
gen_0177,5675867254,bus_stop,אנגל/אוסטרובסקי,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190345.900229 677984.153519),34.895720999511624,32.195004000630085
gen_0178,5675867255,bus_stop,גן הברון מנשה/אנגל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190462.396283 678064.660925),34.896953999511645,32.19573300063009
gen_0179,5675867256,bus_stop,גן הברון מנשה/אנגל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190479.072573 678125.826305),34.89712899951168,32.19628500063005
gen_0180,7941723563,bus_stop,וייצמן/הגליל,gis_osm_transport_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192372.905737 675561.518549),34.9172859995093,32.17320800063368
gen_0181,,childcare,גן חרמון,osm_pbf_multipolygons,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191848.571865 675533.755326),34.91172755389575,32.17294490069585
gen_0182,232410368,community_centre,מרכז ספיר,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191263.768744 676079.685651),34.905511124937,32.17785345290395
gen_0183,2521129660,community_centre,מועדון נחשון,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191378.763162 675718.804351),34.90674099950976,32.174602000632895
gen_0184,1064176665,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193558.09062 676420.393056),34.92982868760902,32.180981000667515
gen_0185,1064176666,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193535.139719 676420.196654),34.929585335148246,32.18097870109863
gen_0186,1064176667,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193558.198106 676398.908673),34.9298304087535,32.18078726270128
gen_0187,1064176668,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193557.885472 676375.981314),34.92982771425354,32.180580502685594
gen_0188,1064176669,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193533.498222 676376.442584),34.92956911491674,32.180584100738486
gen_0189,1199404865,kindergarten,"מרווה, כרכום, נענע, דפנה",gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190125.676249 677661.866607),34.89339540841751,32.19209199639222
gen_0190,1202291191,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189933.866541 678330.10627),34.89134070144589,32.19811295089024
gen_0191,1202300166,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189793.920741 677967.033881),34.88986778902976,32.194835197776605
gen_0192,2081268901,kindergarten,גן פעמון,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190144.882418 677214.269061),34.893612799511196,32.18805620063068
gen_0193,2081268902,kindergarten,גן צליל,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190155.350183 677204.546764),34.89372409951118,32.18796880063071
gen_0194,2081268903,kindergarten,גן זמר,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190186.221684 677180.593447),34.89405219951115,32.187753600630764
gen_0195,2082946746,kindergarten,גן שיר,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190192.636139 677171.437351),34.894120499511146,32.187671200630746
gen_0196,2274198466,kindergarten,גן חלילית,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190380.589041 677371.502471),34.89610749951121,32.18948020063069
gen_0197,2504492813,kindergarten,גן לוטוס,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190436.901678 677208.649982),34.89670959951109,32.1880131006309
gen_0198,3139484231,kindergarten,גן לחן,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190337.630217 677271.278543),34.89565499951115,32.188575300630745
gen_0199,3139493029,kindergarten,גן כינור,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190341.147447 677261.343516),34.89569259951116,32.18848580063077
gen_0200,3139493129,kindergarten,גן מנגינה,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190344.942774 677262.874038),34.895732799511165,32.188499700630764
gen_0201,3139493229,kindergarten,גן חצוצרה,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190333.9811 677264.835041),34.89561649951116,32.188517100630754
gen_0202,3507194493,kindergarten,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190071.771694 677706.435822),34.89282239951154,32.19249250063018
gen_0203,396454293,kindergarten,גן רימון,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192319.789932 676000.641736),34.91671039072125,32.17716661632402
gen_0204,398239488,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190225.617654 676832.214684),34.894480604927026,32.184613050702566
gen_0205,414496673,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193945.639759 676414.055226),34.93393819932583,32.180932700799985
gen_0206,4825057522,kindergarten,גן לעניין,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190847.714598 676199.943139),34.90109609951027,32.17892740063209
gen_0207,4825089422,kindergarten,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190972.042492 676276.09837),34.90241209951027,32.179617300632096
gen_0208,4825089423,kindergarten,,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190939.30864 676417.567627),34.90206079951038,32.180892200631945
gen_0209,4825137321,kindergarten,גן דינה,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190790.531539 676392.902868),34.900483999510406,32.18066600063188
gen_0210,4825137322,kindergarten,הגן של דורית,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190772.484819 676220.892473),34.90029779951032,32.17911440063204
gen_0211,4832005928,kindergarten,גן מונטסורי,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190931.325969 676459.72936),34.90197489951041,32.18127220063191
gen_0212,4832027922,kindergarten,אלישבע שבע,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190909.699632 676435.826227),34.9017462995104,32.1810561006319
gen_0213,4832028121,kindergarten,אגדת גן,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190962.418087 676422.204564),34.90230569951038,32.18093460063195
gen_0214,4832028221,kindergarten,גן ניצנים,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190939.2003 676419.286771),34.902059599510395,32.180907700631934
gen_0215,4945772122,kindergarten,"גן אפיק, יובל, מעיין, נחל",gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189946.879857 678324.041311),34.89147889951198,32.19805860062952
gen_0216,4945776022,kindergarten,גן מעיין,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189932.433025 678317.119265),34.89132589951198,32.1979958006295
gen_0217,563223683,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189799.678286 678010.437643),34.88992750160611,32.195226750906926
gen_0218,563223686,kindergarten,ילדות בכפר,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190126.899041 677628.860427),34.8934093878678,32.1917943888337
gen_0219,563223690,kindergarten,,gis_osm_pois_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190262.577441 678019.901205),34.89483626989054,32.195324202108544
gen_0220,9683192256,kindergarten,הבית הקסום,gis_osm_pois_free_1,Point,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191235.135465 676083.962278),34.905207399510054,32.17789130063245
gen_0221,1064169112,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193412.798055 676319.299479),34.92829084248452,32.1800660123844
gen_0222,1122018320,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190236.676038 676086.593867),34.894620633002205,32.1778895496499
gen_0223,1194230278,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194327.88797 677519.442421),34.93796230060356,32.19090938795852
gen_0224,1194230758,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194480.878318 677478.773275),34.93958575900434,32.190546052138316
gen_0225,1194231266,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194195.958305 677068.863371),34.93657514204403,32.18684323391522
gen_0226,1214970508,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190962.780377 675270.641823),34.90234382024227,32.17055014054881
gen_0227,124518872,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192697.633004 675727.966467),34.92072426723105,32.17471675084109
gen_0228,129437647,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190137.455161 675602.459583),34.89358342140677,32.17352118561578
gen_0229,129437648,park,גן הזיכרון,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192333.481707 675507.0556),34.91686954939122,32.172715918890226
gen_0230,129490163,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192102.678966 675456.268694),34.9144239288224,32.17225235087523
gen_0231,129490164,park,גן גיבורי ישראל,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191720.50633 675956.753843),34.91035748798627,32.17675623737263
gen_0232,129490165,park,פארק כפר סבא,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193070.712817 676058.643597),34.924670796533,32.177707518092724
gen_0233,129490166,park,גן אלתרמן,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191978.782763 675855.983202),34.91309886066872,32.175853850850295
gen_0234,129490167,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190814.634131 675630.531425),34.90076238124441,32.173791765541914
gen_0235,130176796,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191401.106058 675553.473713),34.906982738687006,32.173111651467856
gen_0236,130176808,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191892.419972 675546.200339),34.91219209341576,32.17305820110648
gen_0237,130386299,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192485.476316 675706.766385),34.91847543654569,32.17452051015272
gen_0238,130386313,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191482.668626 676044.991255),34.90783313986658,32.17754605112542
gen_0239,131641313,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192192.904859 675846.345811),34.91536942902344,32.17577215082389
gen_0240,137301703,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194717.26729 676792.052777),34.94211031071756,32.18435861370703
gen_0241,137301713,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194215.548942 676868.624038),34.93678816576848,32.185037969077456
gen_0242,137301716,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (194625.995778 676695.13806),34.94114499992419,32.18348265159783
gen_0243,1472985013,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (193128.621547 674848.828953),34.92531807393396,32.16679907744069
gen_0244,161743303,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (189942.317328 677039.795019),34.891470143002245,32.186477550803055
gen_0245,161743315,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190446.783245 677331.618792),34.89681065639881,32.18912225086017
gen_0246,210979600,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192711.138244 675420.987438),34.92087603511508,32.17194881555091
gen_0247,218167352,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191901.543483 675272.434386),34.91229670449141,32.1705896762824
gen_0248,228769862,park,גן הברון מנשה,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (190572.298973 678098.791772),34.898118496323335,32.19604361006228
gen_0249,232404691,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192284.332386 675661.874839),34.916344052419475,32.17411085216911
gen_0250,232404693,park,גן מחסני העירייה,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192391.807639 676088.620229),34.91747150345956,32.177961716763114
gen_0251,232404694,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192644.246988 676428.810255),34.92013859950369,32.181035500679585
gen_0252,232404697,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192483.049107 675882.614246),34.9184447465605,32.176106200995655
gen_0253,232404700,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192400.13222 676288.196816),34.91755412733079,32.17976164410842
gen_0254,232404703,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192189.458575 675364.981293),34.91534659942651,32.171431250769594
gen_0255,232404705,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191931.0371 675426.12999),34.9126049827057,32.171976383895924
gen_0256,232404707,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192335.607998 675856.276487),34.91688219944204,32.17586515082565
gen_0257,232404708,park,גן המפלס,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192245.468756 675981.538123),34.91592290980389,32.176992550586945
gen_0258,232408780,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191969.118618 675611.930644),34.913003401586145,32.1736528149755
gen_0259,232408783,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (191843.713121 675641.220306),34.9116729395485,32.173913871686345
gen_0260,232408785,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192825.795865 675294.655529),34.92209518979283,32.17081230554926
gen_0261,232408787,park,,gis_osm_landuse_a_free_1,Polygon,"[""pilot_boundary_osm_geofabrik_not_official""]",POINT (192689.968096 675310.877169),34.920654660066056,32.17095536656384
